name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 G. Banaziak,G,Amiens SC,"6'0""",16,27,50,68,173,30,293,2019
 V. Gendrey,DD,Amiens SC,"5'10""",61,64,194,226,306,183,52,2019
 M. Panos,DD,AS Saint-Étienne,"5'11""",61,64,227,219,288,174,48,2019
 M. Nadé,DC,AS Saint-Étienne,"6'2""",39,51,180,163,255,179,41,2019
 L. Ntumba,G,Dijon FCO,"6'4""",26,21,73,90,164,34,286,2019
 Y. Baret,DC,En Avant de Guingamp,"6'0""",54,55,186,178,275,183,48,2019
 J. Homawoo,DC,FC Nantes,"6'3""",55,52,207,188,253,176,48,2019
 S. Ben Amar,BU,Nîmes Olympique,"6'1""",65,63,252,224,278,68,55,2019
 U. Demirel,BU,Amiens SC,"6'0""",61,63,254,246,290,163,43,2019
 S. Bajic,G,AS Saint-Étienne,"6'3""",20,28,58,68,170,26,287,2019
 A. Tégar,DG,Dijon FCO,"5'11""",64,66,220,212,302,169,52,2019
 T. Vermot,G,AS Saint-Étienne,"6'3""",18,21,63,72,132,31,290,2019
 V. Piechocki,MOC,Stade de Reims,"6'1""",64,67,200,249,309,123,40,2019
 A. Aktas,MOC,Stade de Reims,"5'10""",69,55,241,275,293,133,48,2019
 L. Pelletier,G,RC Strasbourg Alsace,"6'1""",16,26,60,65,164,34,265,2019
 T. Callens,G,Stade Malherbe Caen,"6'0""",19,15,54,74,151,37,250,2019
 Neymar Jr,AG,Paris Saint-Germain,"5'9""",89,94,410,449,455,94,59,2020
 K. Mbappé,BU,Paris Saint-Germain,"5'10""",96,96,405,391,458,100,42,2020
 K. Navas,G,Paris Saint-Germain,"6'1""",53,54,78,98,312,56,418,2020
 Thiago Silva,DC,Paris Saint-Germain,"6'0""",64,60,322,350,340,261,45,2020
 A. Di María,AD,Paris Saint-Germain,"5'11""",84,85,377,432,424,148,51,2020
 M. Verratti,MC,Paris Saint-Germain,"5'5""",64,69,344,410,405,243,64,2020
 Marquinhos,DC,Paris Saint-Germain,"6'0""",76,72,298,312,370,260,47,2020
 M. Icardi,BU,Paris Saint-Germain,"5'11""",75,76,384,317,388,89,43,2020
 E. Cavani,BU,Paris Saint-Germain,"6'1""",76,74,407,357,371,144,53,2020
 A. Lopes,G,Olympique Lyonnais,"6'0""",64,63,98,96,339,41,411,2020
 M. Depay,MOC,Olympique Lyonnais,"5'9""",87,87,383,413,414,80,50,2020
 W. Ben Yedder,BU,AS Monaco,"5'7""",81,88,399,394,432,93,42,2020
 I. Gueye,MDC,Paris Saint-Germain,"5'9""",72,74,295,342,393,257,47,2020
 Pablo Sarabia,MOC,Paris Saint-Germain,"5'9""",75,74,370,408,385,163,58,2020
 S. Mandanda,G,Olympique de Marseille,"6'1""",43,53,99,107,266,41,405,2020
 F. Thauvin,AD,Olympique de Marseille,"5'10""",80,87,392,398,407,106,52,2020
 M. Maignan,G,LOSC,"6'3""",46,47,100,103,267,45,407,2020
 M. Dembélé,BU,Olympique Lyonnais,"6'0""",84,79,360,311,391,69,49,2020
 P. Kimpembe,DC,Paris Saint-Germain,"6'2""",77,73,284,293,362,241,53,2020
 J. Draxler,MOC,Paris Saint-Germain,"6'2""",77,78,381,401,389,147,50,2020
 D. Payet,AG,Olympique de Marseille,"5'9""",74,73,382,417,389,110,61,2020
 S. Ruffier,G,AS Saint-Étienne,"6'2""",50,45,80,90,279,36,398,2020
 L. Koscielny,DC,FC Girondins de Bordeaux,"6'1""",61,58,281,280,315,247,51,2020
 H. Aouar,MOC,Olympique Lyonnais,"5'9""",76,79,356,400,401,192,48,2020
 B. Lecomte,G,AS Monaco,"6'1""",40,44,61,94,223,40,400,2020
 G. Rulli,G,Montpellier HSC,"6'2""",48,54,87,91,286,45,398,2020
 T. Meunier,DD,Paris Saint-Germain,"6'3""",81,74,387,360,347,234,51,2020
 Juan Bernat,MG,Paris Saint-Germain,"5'7""",82,85,348,372,424,234,56,2020
 Ander Herrera,MDC,Paris Saint-Germain,"6'0""",67,73,351,382,377,243,53,2020
 B. André,MDC,LOSC,"5'11""",73,67,346,342,367,235,54,2020
 J. Denayer,DC,Olympique Lyonnais,"6'0""",78,76,283,269,364,238,62,2020
 Thiago Mendes,MC,Olympique Lyonnais,"5'10""",78,74,329,381,387,225,56,2020
 K. Toko-Ekambi,BU,Olympique Lyonnais,"6'1""",82,81,372,345,387,59,56,2020
 A. Golovin,MD,AS Monaco,"5'11""",84,79,334,399,411,205,66,2020
 T. Bakayoko,DC,AS Monaco,"6'2""",67,65,277,318,330,238,61,2020
 W. Benítez,G,OGC Nice,"6'3""",48,48,78,92,254,54,394,2020
 A. Diallo,DC,Paris Saint-Germain,"6'2""",76,78,302,311,379,239,41,2020
 Raphinha,MG,Stade Rennais FC,"5'9""",90,90,340,383,426,137,50,2020
 Álvaro,DC,Olympique de Marseille,"6'0""",69,67,255,262,349,241,53,2020
 V. Rongier,MC,Olympique de Marseille,"5'8""",61,67,330,387,371,231,49,2020
 M. Sanson,MC,Olympique de Marseille,"5'11""",75,77,374,383,379,214,56,2020
 D. Benedetto,BU,Olympique de Marseille,"5'10""",79,78,359,351,379,95,55,2020
 B. Costil,G,FC Girondins de Bordeaux,"6'2""",51,47,87,81,257,41,393,2020
 José Fonte,DC,LOSC,"6'3""",34,34,259,245,253,238,50,2020
 J. Ikoné,MOC,LOSC,"5'9""",89,90,314,378,428,104,52,2020
 N. Gaitán,MOC,LOSC,"5'9""",74,79,359,393,392,120,40,2020
 C. Tătărușanu,G,Olympique Lyonnais,"6'6""",43,46,90,93,252,39,390,2020
 Hilton,DC,Montpellier HSC,"5'11""",36,35,310,313,256,240,55,2020
 T. Savanier,MC,Montpellier HSC,"5'8""",67,76,322,393,392,203,58,2020
 F. Mollet,MOC,Montpellier HSC,"5'7""",75,78,336,398,393,147,61,2020
 A. Delort,BU,Montpellier HSC,"5'11""",85,84,377,322,388,84,53,2020
 A. Lafont,G,FC Nantes,"6'4""",45,48,95,87,275,46,387,2020
 N. Pallois,DC,FC Nantes,"6'2""",53,45,304,262,255,237,62,2020
 P. Lees-Melou,MC,OGC Nice,"6'1""",69,72,348,387,352,203,51,2020
 K. Dolberg,BU,OGC Nice,"6'2""",76,73,345,350,357,71,51,2020
 L. Paredes,MC,Paris Saint-Germain,"5'11""",69,72,344,397,363,223,48,2020
 T. Kehrer,DC,Paris Saint-Germain,"6'1""",75,73,284,292,358,239,54,2020
 S. Nzonzi,MDC,Stade Rennais FC,"6'5""",41,44,322,331,229,228,68,2020
 M. Niang,BU,Stade Rennais FC,"6'2""",86,79,358,358,372,74,22,2020
 M. Sels,G,RC Strasbourg Alsace,"6'3""",35,37,103,118,217,43,392,2020
 B. Santamaria,MDC,Angers SCO,"6'0""",64,63,313,343,341,232,42,2020
 Y. M'Vila,MDC,AS Saint-Étienne,"6'0""",68,69,316,364,353,223,60,2020
 Pablo,DC,FC Girondins de Bordeaux,"6'2""",64,50,273,263,314,234,60,2020
 Gabriel,DC,LOSC,"6'3""",54,63,248,255,283,232,50,2020
 Renato Sanches,MOC,LOSC,"5'9""",79,79,348,377,401,210,50,2020
 J. Bamba,MOC,LOSC,"5'9""",88,89,340,366,416,103,61,2020
 V. Osimhen,BU,LOSC,"6'1""",92,83,359,309,399,93,53,2020
 L. Dubois,DLD,Olympique Lyonnais,"5'10""",76,72,346,360,368,236,54,2020
 R. Aguilar,DLD,AS Monaco,"5'8""",82,84,313,316,400,232,62,2020
 K. Glik,DC,AS Monaco,"6'3""",47,42,215,229,247,229,47,2020
 S. Jovetić,AT,AS Monaco,"6'0""",68,65,381,381,352,93,40,2020
 I. Slimani,BU,AS Monaco,"6'2""",57,52,376,334,299,114,51,2020
 Adrien Silva,MC,AS Monaco,"5'9""",55,61,360,390,326,208,46,2020
 D. Subašić,G,AS Monaco,"6'3""",54,51,71,119,258,41,380,2020
 K. Baldé,MD,AS Monaco,"5'11""",91,90,364,354,414,74,56,2020
 Cesc Fàbregas,MC,AS Monaco,"5'10""",50,51,389,401,310,178,54,2020
 Pedro Mendes,DC,Montpellier HSC,"6'1""",68,68,216,291,316,236,49,2020
 Dante,DC,OGC Nice,"6'2""",37,34,305,313,256,237,51,2020
 W. Cyprien,MOC,OGC Nice,"5'11""",76,75,359,388,378,221,57,2020
 Y. Atal,MD,OGC Nice,"5'9""",90,92,353,354,419,217,47,2020
 E. Mendy,G,Stade Rennais FC,"6'6""",33,36,54,73,221,34,383,2020
 B. Bourigeaud,MOC,Stade Rennais FC,"5'10""",70,73,355,393,370,188,62,2020
 K. Lala,DLD,RC Strasbourg Alsace,"5'10""",80,81,326,378,375,219,48,2020
 A. Djiku,DC,RC Strasbourg Alsace,"6'0""",76,69,288,308,353,232,48,2020
 A. Thomasson,MOC,RC Strasbourg Alsace,"5'10""",74,74,348,360,383,192,60,2020
 D. Ćaleta-Car,DC,Olympique de Marseille,"6'4""",66,63,246,266,315,230,44,2020
 B. Kamara,MDC,Olympique de Marseille,"6'0""",74,70,269,320,361,232,45,2020
 K. Strootman,MDC,Olympique de Marseille,"6'1""",55,59,346,368,315,221,43,2020
 P. Bernardoni,G,Nîmes Olympique,"6'3""",27,31,91,98,180,46,386,2020
 P. Rajković,G,Stade de Reims,"6'3""",18,30,69,75,184,31,384,2020
 M. Gradel,AG,Toulouse Football Club,"5'10""",79,81,355,367,390,106,53,2020
 M. Debuchy,DD,AS Saint-Étienne,"5'9""",69,69,354,357,364,234,49,2020
 D. Bouanga,MOC,AS Saint-Étienne,"5'11""",80,82,364,372,385,86,55,2020
 Otávio,MDC,FC Girondins de Bordeaux,"5'8""",65,68,291,310,357,235,54,2020
 L. Rémy,BU,LOSC,"6'1""",72,74,354,325,358,80,60,2020
 Y. Yazıcı,MOC,LOSC,"6'1""",74,68,368,394,365,137,47,2020
 Marcelo,DC,Olympique Lyonnais,"6'3""",51,51,273,266,263,220,62,2020
 Bruno Guimarães,MC,Olympique Lyonnais,"6'0""",73,70,336,364,356,223,55,2020
 B. Traoré,MOC,Olympique Lyonnais,"5'11""",84,84,356,388,389,124,50,2020
 M. Terrier,MOC,Olympique Lyonnais,"6'0""",87,85,353,355,390,99,43,2020
 J. Andersen,DC,Olympique Lyonnais,"6'4""",63,58,263,281,302,231,58,2020
 Rafael,DD,Olympique Lyonnais,"5'8""",76,79,330,357,395,225,47,2020
 G. Maripán,DC,AS Monaco,"6'4""",41,38,242,216,213,232,54,2020
 G. Laborde,BU,Montpellier HSC,"5'11""",74,69,374,334,355,82,61,2020
 Andrei Girotto,DC,FC Nantes,"6'1""",60,63,325,312,316,233,45,2020
 M. Simon,MD,FC Nantes,"5'6""",92,93,344,326,436,98,54,2020
 C. Hérelle,DC,OGC Nice,"6'2""",67,61,294,285,326,230,64,2020
 Sergio Rico,G,Paris Saint-Germain,"6'5""",46,48,85,96,273,38,382,2020
 H. Traoré,DD,Stade Rennais FC,"5'9""",83,84,303,332,398,218,56,2020
 D. Da Silva,DC,Stade Rennais FC,"6'0""",65,51,263,251,304,231,53,2020
 J. Gnagnon,DC,Stade Rennais FC,"6'0""",62,61,249,268,290,226,46,2020
 F. Tait,MG,Stade Rennais FC,"5'9""",74,77,324,370,380,101,58,2020
 L. Ajorque,BU,RC Strasbourg Alsace,"6'6""",67,63,342,283,291,53,56,2020
 M. Lopez,MOC,Olympique de Marseille,"5'6""",69,76,351,378,400,191,51,2020
 H. Sakai,DD,Olympique de Marseille,"6'0""",78,78,304,320,369,233,51,2020
 Y. Abdelhamid,DC,Stade de Reims,"6'3""",34,39,228,298,234,232,60,2020
 R. Boudebouz,MOC,AS Saint-Étienne,"5'10""",71,68,346,396,364,115,62,2020
 W. Khazri,BU,AS Saint-Étienne,"6'0""",77,74,356,383,380,107,41,2020
 R. Hamouma,MD,AS Saint-Étienne,"5'10""",69,73,363,376,365,120,59,2020
 Mexer,DC,FC Girondins de Bordeaux,"6'2""",65,53,287,270,314,224,53,2020
 R. Oudin,MOC,FC Girondins de Bordeaux,"6'1""",78,74,361,369,370,87,51,2020
 S. Kalu,MD,FC Girondins de Bordeaux,"5'10""",83,92,326,361,404,89,52,2020
 M. Çelik,DD,LOSC,"5'11""",79,78,292,320,364,218,53,2020
 Xeka,MC,LOSC,"6'1""",59,61,288,378,310,209,34,2020
 Luiz Araújo,MOC,LOSC,"5'9""",89,88,316,360,418,116,49,2020
 Marçal,DG,Olympique Lyonnais,"5'10""",77,77,304,337,373,228,55,2020
 L. Tousart,DC,Olympique Lyonnais,"6'1""",60,64,294,272,318,231,67,2020
 K. Tete,DC,Olympique Lyonnais,"5'11""",77,73,294,284,358,239,51,2020
 M. Cornet,BU,Olympique Lyonnais,"5'10""",88,87,359,336,406,160,58,2020
 H. Diallo,BU,FC Metz,"6'1""",69,73,324,271,339,47,68,2020
 B. Henrichs,DD,AS Monaco,"6'0""",77,75,316,343,371,222,56,2020
 Jorge,DLG,AS Monaco,"6'0""",77,78,311,336,374,227,48,2020
 D. Le Tallec,MDC,Montpellier HSC,"6'2""",68,68,333,317,335,226,48,2020
 L. Blas,MOC,FC Nantes,"5'11""",74,81,345,354,385,175,64,2020
 L. Kurzawa,DLG,Paris Saint-Germain,"6'0""",75,78,349,348,373,224,55,2020
 J. Morel,DC,Stade Rennais FC,"5'8""",67,67,276,289,344,227,53,2020
 A. Hunou,BU,Stade Rennais FC,"5'10""",75,75,358,344,379,150,44,2020
 B. Sarr,AD,Olympique de Marseille,"5'10""",82,83,350,338,395,219,58,2020
 J. Amavi,DLG,Olympique de Marseille,"5'9""",78,78,337,343,381,225,58,2020
 G. Larsonneur,G,Stade Brestois 29,"5'11""",53,51,100,90,295,44,379,2020
 A. Romao,MDC,Stade de Reims,"5'11""",55,51,302,291,317,225,49,2020
 X. Chavalerin,MDC,Stade de Reims,"5'10""",67,68,314,356,353,211,53,2020
 I. Traoré,DC,Angers SCO,"6'0""",51,51,229,268,294,222,53,2020
 R. Thomas,DC,Angers SCO,"6'4""",45,44,228,239,261,227,55,2020
 T. Mangani,MC,Angers SCO,"6'0""",55,55,346,376,308,211,62,2020
 M. Dossevi,AD,Toulouse Football Club,"5'8""",78,78,336,366,383,96,60,2020
 B. Reynet,G,Toulouse Football Club,"6'1""",45,45,98,88,232,35,376,2020
 R. Gurtner,G,Amiens SC,"6'0""",46,39,68,87,223,35,377,2020
 Y. Cabaye,MC,AS Saint-Étienne,"5'9""",60,61,355,377,350,213,59,2020
 A. Gomis,G,Dijon FCO,"6'5""",41,43,87,98,267,42,374,2020
 Y. Sabaly,DD,FC Girondins de Bordeaux,"5'8""",75,72,276,304,380,226,54,2020
 Hwang Ui Jo,BU,FC Girondins de Bordeaux,"6'1""",78,79,347,334,373,111,47,2020
 N. De Préville,AT,FC Girondins de Bordeaux,"5'10""",76,77,360,368,378,96,52,2020
 J. Briand,BU,FC Girondins de Bordeaux,"6'0""",67,63,371,340,336,128,41,2020
 Y. Aït Bennasser,MC,FC Girondins de Bordeaux,"6'0""",69,67,328,366,347,197,46,2020
 F. Kamano,MD,FC Girondins de Bordeaux,"5'9""",86,88,330,347,401,102,59,2020
 B. Soumaré,MC,LOSC,"6'2""",73,69,298,346,359,210,45,2020
 Y. Koné,DG,Olympique Lyonnais,"5'9""",88,86,280,307,399,214,61,2020
 J. Reine-Adélaïde,MOC,Olympique Lyonnais,"6'0""",78,81,335,349,381,154,60,2020
 Jemerson,DC,AS Monaco,"6'0""",61,64,244,225,314,227,54,2020
 D. Congré,DC,Montpellier HSC,"6'1""",52,49,257,254,284,230,48,2020
 A. Touré,MDC,FC Nantes,"6'2""",42,53,254,305,240,227,48,2020
 M. Coco,AD,FC Nantes,"6'0""",85,89,347,314,398,105,47,2020
 M. Sarr,DC,OGC Nice,"6'0""",68,68,299,316,351,224,49,2020
 E. Choupo-Moting,BU,Paris Saint-Germain,"6'3""",77,75,355,337,362,87,49,2020
 F. Maouassa,DLG,Stade Rennais FC,"5'7""",82,85,313,346,400,221,42,2020
 E. Camavinga,MC,Stade Rennais FC,"6'0""",69,73,313,348,360,218,50,2020
 R. Del Castillo,MOC,Stade Rennais FC,"5'8""",76,81,351,367,399,116,51,2020
 C. Grenier,MC,Stade Rennais FC,"6'2""",55,53,362,393,312,170,52,2020
 S. Mitrović,DC,RC Strasbourg Alsace,"6'2""",39,37,227,231,236,224,56,2020
 L. Koné,DC,RC Strasbourg Alsace,"6'2""",55,52,251,228,275,218,56,2020
 D. Liénard,MC,RC Strasbourg Alsace,"6'0""",64,62,355,389,332,181,68,2020
 V. Germain,BU,Olympique de Marseille,"5'11""",75,74,366,347,387,84,55,2020
 Z. Ferhat,MD,Nîmes Olympique,"6'0""",79,82,294,358,375,85,60,2020
 A. Briançon,DC,Nîmes Olympique,"6'1""",55,65,257,257,308,216,60,2020
 Y. Court,MD,Stade Brestois 29,"5'8""",68,71,284,375,373,119,61,2020
 T. Foket,DD,Stade de Reims,"5'10""",76,79,309,337,375,223,54,2020
 G. Konan,DLG,Stade de Reims,"5'9""",78,84,304,323,388,211,37,2020
 A. Zeneli,MD,Stade de Reims,"5'9""",84,87,322,361,404,89,49,2020
 P. Capelle,MG,Angers SCO,"5'11""",73,67,356,375,358,209,62,2020
 S. Thioub,MG,Angers SCO,"5'10""",83,79,338,347,378,79,56,2020
 A. Fulgini,MD,Angers SCO,"6'0""",78,74,335,361,367,208,58,2020
 L. Kalinić,G,Toulouse Football Club,"6'7""",39,30,75,73,188,47,352,2020
 K. Amian,DD,Toulouse Football Club,"5'11""",86,78,295,304,382,228,54,2020
 I. Sangaré,DC,Toulouse Football Club,"6'3""",68,69,345,341,344,226,44,2020
 S. Mendoza,MG,Amiens SC,"5'7""",90,91,314,356,417,74,58,2020
 W. Saliba,DC,AS Saint-Étienne,"6'4""",75,68,247,292,325,223,42,2020
 T. Kolodziejczak,DC,AS Saint-Étienne,"6'1""",74,75,274,280,341,224,53,2020
 L. Benito,DG,FC Girondins de Bordeaux,"6'1""",76,68,294,314,347,214,61,2020
 Rubén Pardo,MC,FC Girondins de Bordeaux,"5'11""",61,60,298,367,338,189,46,2020
 A. Oukidja,G,FC Metz,"6'0""",45,48,83,83,271,44,361,2020
 D. Bronn,DC,FC Metz,"6'1""",66,66,324,314,327,221,41,2020
 H. Maïga,DC,FC Metz,"5'11""",67,66,285,299,334,213,51,2020
 Y. Fofana,MC,AS Monaco,"5'9""",75,76,290,315,374,211,45,2020
 J. Ferri,MC,Montpellier HSC,"5'8""",63,66,308,344,362,199,59,2020
 M. Abeid,MC,FC Nantes,"5'10""",64,56,304,360,329,206,61,2020
 Danilo,MDC,OGC Nice,"6'0""",69,68,331,353,345,216,55,2020
 R. Durmisi,DLG,OGC Nice,"5'6""",80,77,327,353,394,211,44,2020
 A. Ounas,MOC,OGC Nice,"5'8""",83,88,322,356,402,129,41,2020
 A. Claude-Maurice,MOC,OGC Nice,"5'9""",87,91,304,323,413,126,68,2020
 C. Dagba,DLD,Paris Saint-Germain,"5'7""",83,84,280,326,404,217,44,2020
 J. Martin,MC,Stade Rennais FC,"6'0""",66,57,332,362,322,206,56,2020
 N. Radonjić,MOC,Olympique de Marseille,"6'1""",82,86,337,339,386,84,49,2020
 P. Martinez,DC,Nîmes Olympique,"6'0""",66,65,283,301,336,226,68,2020
 G. Charbonnier,BU,Stade Brestois 29,"6'2""",51,40,340,325,296,86,59,2020
 P. Lasne,MC,Stade Brestois 29,"6'1""",62,63,334,358,328,219,36,2020
 M. Cafaro,MOC,Stade de Reims,"5'7""",77,77,318,370,401,130,47,2020
 M. Pereira Lage,MD,Angers SCO,"5'11""",79,82,354,349,377,95,46,2020
 S. Bahoken,BU,Angers SCO,"6'1""",79,78,336,270,375,50,61,2020
 M. Pavlović,DC,Angers SCO,"6'5""",31,32,283,277,190,219,54,2020
 R. Alioui,BU,Angers SCO,"6'1""",73,67,328,321,325,71,54,2020
 W. Vainqueur,MDC,Toulouse Football Club,"5'10""",65,64,302,308,330,210,61,2020
 W. Saïd,MOC,Toulouse Football Club,"5'8""",78,76,345,317,396,76,58,2020
 T. Monconduit,MDC,Amiens SC,"6'0""",68,60,296,337,326,219,61,2020
 G. Kakuta,MOC,Amiens SC,"5'8""",75,78,344,379,396,96,53,2020
 S. Guirassy,BU,Amiens SC,"6'2""",73,68,336,321,341,100,51,2020
 S. Ghoddos,BU,Amiens SC,"5'10""",79,79,344,357,400,124,49,2020
 M. Trauco,DLG,AS Saint-Étienne,"5'9""",73,74,289,364,363,215,52,2020
 J. Aholou,MDC,AS Saint-Étienne,"6'2""",69,73,299,305,338,226,49,2020
 B. Ecuélé Manga,DC,Dijon FCO,"6'1""",54,53,248,227,244,220,57,2020
 Mama Baldé,BU,Dijon FCO,"5'11""",91,87,344,320,396,189,50,2020
 R. Amalfitano,MC,Dijon FCO,"5'9""",54,65,272,339,335,212,51,2020
 T. Bašić,MC,FC Girondins de Bordeaux,"6'3""",55,53,324,364,300,204,52,2020
 V. Jovanović,DC,FC Girondins de Bordeaux,"6'2""",43,50,295,262,267,218,45,2020
 P. Baysse,DC,FC Girondins de Bordeaux,"6'0""",54,48,274,276,296,211,59,2020
 D. Bradarić,DG,LOSC,"5'10""",78,79,305,312,380,207,53,2020
 Reinildo,DG,LOSC,"5'11""",78,76,301,287,367,216,49,2020
 J. Pied,DD,LOSC,"5'8""",65,67,348,369,350,217,51,2020
 M. Caqueret,MC,Olympique Lyonnais,"5'9""",74,76,272,334,398,197,45,2020
 Jean Lucas,MOC,Olympique Lyonnais,"5'11""",68,73,291,328,353,173,57,2020
 F. Centonze,DD,FC Metz,"6'0""",81,79,305,320,373,208,60,2020
 J. Boye,DC,FC Metz,"6'1""",68,67,225,214,329,210,42,2020
 V. Pajot,MC,FC Metz,"5'11""",54,66,313,324,335,217,63,2020
 O. Nguette,MOC,FC Metz,"6'0""",81,90,320,332,392,115,45,2020
 R. Cohade,MC,FC Metz,"5'11""",48,52,329,370,302,210,62,2020
 F. Ballo-Touré,DG,AS Monaco,"6'0""",85,86,293,325,379,205,54,2020
 A. Souquet,DLD,Montpellier HSC,"5'10""",75,75,322,324,354,216,57,2020
 A. Oyongo,DLG,Montpellier HSC,"5'9""",87,86,277,340,409,208,49,2020
 A. Limbombe,MD,FC Nantes,"5'10""",85,81,324,360,403,168,52,2020
 R. Emond,BU,FC Nantes,"6'1""",67,65,338,287,332,53,58,2020
 Fábio,DD,FC Nantes,"5'8""",78,77,308,329,388,216,54,2020
 A. Lusamba,MOC,OGC Nice,"5'10""",73,75,330,340,369,196,49,2020
 J. Léa Siliki,MOC,Stade Rennais FC,"6'0""",73,76,330,364,359,207,57,2020
 J. Gélin,DC,Stade Rennais FC,"6'0""",65,58,242,278,318,218,52,2020
 M. Waris,AD,RC Strasbourg Alsace,"5'8""",92,91,331,304,418,108,15,2020
 A. Caci,DG,RC Strasbourg Alsace,"6'0""",73,72,315,312,352,215,47,2020
 B. Kamara,G,RC Strasbourg Alsace,"6'4""",41,37,74,84,213,37,362,2020
 L. Mothiba,BU,RC Strasbourg Alsace,"6'0""",73,70,334,305,344,59,56,2020
 Y. Pelé,G,Olympique de Marseille,"6'5""",40,37,90,93,232,39,358,2020
 S. Alakouch,DLD,Nîmes Olympique,"5'9""",74,77,266,299,377,219,51,2020
 L. Deaux,MDC,Nîmes Olympique,"6'2""",60,50,284,298,283,217,48,2020
 R. Ripart,BU,Nîmes Olympique,"5'11""",76,69,343,329,347,172,55,2020
 J. Faussurier,DD,Stade Brestois 29,"5'8""",68,67,318,326,354,211,50,2020
 J. Castelletto,DC,Stade Brestois 29,"6'1""",77,74,235,251,339,212,63,2020
 D. Bain,DC,Stade Brestois 29,"5'11""",67,65,214,219,302,214,50,2020
 H. Belkebla,MDC,Stade Brestois 29,"5'10""",64,67,274,338,333,207,67,2020
 M. Autret,MOC,Stade Brestois 29,"5'10""",69,67,331,352,359,115,51,2020
 M. Doumbia,MD,Stade de Reims,"5'8""",83,84,306,338,403,120,44,2020
 T. Dingomé,MOC,Stade de Reims,"5'9""",68,69,330,335,364,194,49,2020
 B. Dia,BU,Stade de Reims,"5'11""",79,77,300,275,349,59,60,2020
 A. Donis,BU,Stade de Reims,"5'10""",86,89,320,298,402,64,60,2020
 L. Butelle,G,Angers SCO,"6'2""",33,31,78,82,194,33,354,2020
 A. Bamba,DD,Angers SCO,"6'0""",78,79,276,303,369,212,50,2020
 C. Ninga,BU,Angers SCO,"6'1""",91,89,343,317,375,69,50,2020
 A. Chedjou,DC,Amiens SC,"6'0""",53,64,272,285,295,213,59,2020
 A. Blin,MDC,Amiens SC,"6'0""",53,54,294,309,309,219,45,2020
 B. Zungu,MDC,Amiens SC,"6'0""",62,58,341,355,324,208,63,2020
 M. Konaté,BU,Amiens SC,"6'0""",81,68,334,278,366,44,44,2020
 P. Gouano,DC,Amiens SC,"6'1""",65,63,213,223,297,217,60,2020
 B. Dibassy,DC,Amiens SC,"6'0""",74,75,297,289,350,218,33,2020
 L. Diony,BU,AS Saint-Étienne,"6'0""",77,77,339,290,361,56,51,2020
 Gabriel Silva,DLG,AS Saint-Étienne,"5'10""",76,73,316,345,369,213,43,2020
 J. Cádiz,BU,Dijon FCO,"6'3""",69,64,322,251,323,80,41,2020
 E. Kwateng,DD,FC Girondins de Bordeaux,"5'11""",67,66,281,283,333,217,64,2020
 M. Poundjé,DG,FC Girondins de Bordeaux,"5'11""",82,77,263,291,375,209,52,2020
 Léo Jardim,G,LOSC,"6'2""",43,40,81,95,244,41,353,2020
 M. Yanga-Mbiwa,DC,Olympique Lyonnais,"6'0""",64,63,245,235,316,211,47,2020
 A. Traoré,MOC,FC Metz,"5'11""",73,68,283,350,345,187,50,2020
 K. N'Doram,DC,FC Metz,"6'1""",65,67,262,289,319,214,58,2020
 T. Delaine,DG,FC Metz,"5'11""",84,84,285,324,383,197,60,2020
 F. Boulaya,AD,FC Metz,"5'10""",76,77,300,369,367,71,52,2020
 A. Tchouaméni,MDC,AS Monaco,"6'2""",74,69,283,309,341,210,48,2020
 B. Badiashile,DC,AS Monaco,"6'4""",59,56,229,257,264,212,43,2020
 K. Dolly,MOC,Montpellier HSC,"5'7""",76,79,292,357,387,111,64,2020
 C. Traoré,DG,FC Nantes,"5'11""",76,75,247,270,351,220,52,2020
 I. Louza,MOC,FC Nantes,"5'10""",67,69,296,350,344,181,39,2020
 A. Bamba,MD,FC Nantes,"5'9""",81,82,302,347,365,135,50,2020
 R. Krhin,MDC,FC Nantes,"6'2""",35,36,282,304,230,213,50,2020
 M. Wagué,DC,FC Nantes,"6'3""",53,49,214,196,263,215,39,2020
 K. Coulibaly,BU,FC Nantes,"6'6""",79,68,343,264,294,65,55,2020
 I. Ganago,BU,OGC Nice,"5'9""",79,77,325,289,356,70,48,2020
 P. Burner,DLD,OGC Nice,"5'7""",76,76,315,313,375,218,59,2020
 R. Salin,G,Stade Rennais FC,"6'2""",34,28,87,76,227,49,355,2020
 J. Johansson,MDC,Stade Rennais FC,"6'2""",52,51,307,301,272,217,55,2020
 M. Simakan,DC,RC Strasbourg Alsace,"6'2""",66,62,250,255,290,218,46,2020
 L. Carole,DLG,RC Strasbourg Alsace,"6'0""",77,74,274,295,354,217,60,2020
 S. Prcić,MC,RC Strasbourg Alsace,"5'11""",64,60,308,356,330,207,59,2020
 S. Khaoui,MOC,Olympique de Marseille,"6'0""",68,68,299,372,345,121,60,2020
 L. Landre,DC,Nîmes Olympique,"6'0""",60,53,225,225,307,207,62,2020
 R. Perraud,DLG,Stade Brestois 29,"5'8""",74,75,311,345,374,215,47,2020
 S. Grandsir,MD,Stade Brestois 29,"5'7""",86,89,317,347,419,130,48,2020
 I. Cardona,BU,Stade Brestois 29,"6'1""",73,68,332,324,332,64,52,2020
